# Q Iq dIq dQ fit
6.640000000000000069e-02 1.163000000000000006e-01 2.181999999999999912e-03 6.681999999999999572e-03 1.144048115026992107e-01
6.705999999999999461e-02 1.150999999999999940e-01 5.865000000000000421e-03 3.778999999999999807e-03 1.061494659241498939e-01
6.837999999999999634e-02 1.150000000000000050e-01 5.867999999999999952e-03 3.831000000000000204e-03 1.007184623525281264e-01
6.970999999999999419e-02 1.052000000000000018e-01 5.746000000000000239e-03 3.883000000000000167e-03 9.586981676217393167e-02
7.102999999999999592e-02 1.013000000000000012e-01 5.766000000000000292e-03 3.936000000000000262e-03 9.128024446738963738e-02
7.169000000000000372e-02 9.819999999999999563e-02 1.538000000000000088e-03 6.799000000000000356e-03 9.315528613563096860e-02
7.234999999999999765e-02 9.048000000000000487e-02 5.693000000000000144e-03 3.988000000000000225e-03 8.745410689677367289e-02
7.366999999999999937e-02 9.128000000000000003e-02 5.552999999999999776e-03 4.041000000000000321e-03 8.402656861317091275e-02
7.499999999999999722e-02 8.964999999999999358e-02 5.140999999999999737e-03 4.094999999999999682e-03 8.101507758477283216e-02
7.631999999999999895e-02 7.756000000000000394e-02 4.859999999999999737e-03 4.147999999999999778e-03 7.823485322829522304e-02
7.698000000000000675e-02 8.332000000000000517e-02 1.753999999999999917e-03 6.923000000000000334e-03 7.959160424937952727e-02
8.226999999999999591e-02 7.414999999999999369e-02 1.744000000000000107e-03 7.053000000000000241e-03 7.143456694138777818e-02
8.755000000000000282e-02 7.123999999999999777e-02 1.647000000000000026e-03 7.190000000000000210e-03 6.730573155765569304e-02
9.281999999999999973e-02 6.913999999999999313e-02 1.626999999999999974e-03 7.331999999999999976e-03 6.582970556206174662e-02
9.808999999999999664e-02 7.056999999999999384e-02 1.445000000000000104e-03 7.479999999999999670e-03 6.626178879100276531e-02
1.034000000000000058e-01 7.413000000000000145e-02 1.634999999999999952e-03 7.631999999999999895e-03 6.791223354477118890e-02
1.086000000000000021e-01 6.926000000000000212e-02 1.304999999999999953e-03 7.790000000000000049e-03 7.017275536295000671e-02
1.139000000000000012e-01 7.292999999999999483e-02 1.474000000000000050e-03 7.950999999999999734e-03 7.282393918077452455e-02
1.190999999999999975e-01 7.917000000000000426e-02 1.518000000000000035e-03 8.116999999999999216e-03 7.556439700291107953e-02
1.243999999999999967e-01 8.064000000000000334e-02 1.433999999999999945e-03 8.285999999999999963e-03 7.825008558091989253e-02
1.295999999999999930e-01 7.883999999999999342e-02 1.445000000000000104e-03 8.458999999999999506e-03 8.046815312593946778e-02
1.348000000000000032e-01 8.182999999999999996e-02 1.405999999999999915e-03 8.635000000000000314e-03 8.240055389994342672e-02
1.400000000000000133e-01 8.437000000000000055e-02 1.641000000000000097e-03 8.814000000000000654e-03 8.387813823479728370e-02
1.451999999999999957e-01 8.232000000000000428e-02 1.273999999999999959e-03 8.996000000000000524e-03 8.486286869862597060e-02
1.504000000000000059e-01 8.380999999999999561e-02 1.155999999999999910e-03 9.180000000000000659e-03 8.537113228696723011e-02
1.555999999999999883e-01 8.472999999999999976e-02 1.355000000000000085e-03 9.367000000000000326e-03 8.542130801318513489e-02
1.607999999999999985e-01 8.420999999999999319e-02 1.366999999999999943e-03 9.556000000000000258e-03 8.505106871853218564e-02
1.660000000000000087e-01 8.483999999999999875e-02 1.167000000000000069e-03 9.747000000000000455e-03 8.430970614588223500e-02
1.711999999999999911e-01 8.341999999999999416e-02 1.227999999999999925e-03 9.939999999999999183e-03 8.325309144948171702e-02
1.763000000000000123e-01 8.333000000000000129e-02 1.250999999999999942e-03 1.013000000000000012e-02 8.196707066544461906e-02
1.814999999999999947e-01 8.135000000000000564e-02 1.281999999999999936e-03 1.033000000000000064e-02 8.045128611738772140e-02
1.865999999999999881e-01 8.011000000000000065e-02 1.252000000000000075e-03 1.052999999999999943e-02 7.896233072398262109e-02
1.917000000000000093e-01 7.738000000000000433e-02 1.283000000000000069e-03 1.072999999999999995e-02 7.742644070709980841e-02
1.968000000000000027e-01 7.613000000000000322e-02 1.136999999999999990e-03 1.093000000000000048e-02 7.599496918315298832e-02
2.018999999999999961e-01 7.166999999999999760e-02 1.147999999999999932e-03 1.112999999999999927e-02 7.470854939918931958e-02
2.069999999999999896e-01 7.352999999999999814e-02 1.085000000000000027e-03 1.132999999999999979e-02 7.350801534183883101e-02
2.121000000000000107e-01 7.310999999999999444e-02 1.201999999999999943e-03 1.153000000000000032e-02 7.227482673169083327e-02
2.172000000000000042e-01 7.037000000000000199e-02 1.159000000000000091e-03 1.174000000000000044e-02 7.091784307558597622e-02
2.222999999999999976e-01 6.915999999999999925e-02 9.372000000000000122e-04 1.193999999999999923e-02 6.950134486555323288e-02
2.273000000000000020e-01 6.605999999999999373e-02 1.106999999999999911e-03 1.214999999999999934e-02 6.815478089363738445e-02
2.323000000000000065e-01 6.815999999999999837e-02 1.072000000000000036e-03 1.234999999999999987e-02 6.702626796589014613e-02
2.373999999999999999e-01 6.693999999999999950e-02 1.074000000000000085e-03 1.255999999999999998e-02 6.605408269733516191e-02
2.424000000000000044e-01 6.426999999999999380e-02 1.069999999999999988e-03 1.277000000000000010e-02 6.533917714023057544e-02
2.474000000000000088e-01 6.557000000000000328e-02 9.947999999999998944e-04 1.297000000000000063e-02 6.482268322699913377e-02
2.524000000000000132e-01 6.475000000000000200e-02 1.080999999999999930e-03 1.318000000000000074e-02 6.448566926755887330e-02
2.572999999999999732e-01 6.447999999999999565e-02 1.008999999999999914e-03 1.339000000000000086e-02 6.431770484278835631e-02
2.622999999999999776e-01 6.716999999999999360e-02 9.771999999999999003e-04 1.359999999999999924e-02 6.425405681336066044e-02
2.671999999999999931e-01 6.625000000000000333e-02 9.219999999999999680e-04 1.380999999999999936e-02 6.427477729074587698e-02
2.721999999999999975e-01 6.461999999999999689e-02 9.315000000000000363e-04 1.401999999999999948e-02 6.437067740562978091e-02
2.771000000000000130e-01 6.582999999999999963e-02 1.038999999999999993e-03 1.422000000000000000e-02 6.450508690746031837e-02
2.819999999999999729e-01 6.492000000000000548e-02 9.409000000000000479e-04 1.443000000000000012e-02 6.467661726383712451e-02
2.868999999999999884e-01 6.422999999999999543e-02 1.069999999999999988e-03 1.464000000000000024e-02 6.487227518567117990e-02
2.917000000000000148e-01 6.511000000000000121e-02 9.083000000000000145e-04 1.485000000000000035e-02 6.507239640723412599e-02
2.965999999999999748e-01 6.393999999999999684e-02 9.100999999999999498e-04 1.506000000000000047e-02 6.527640733092103520e-02
3.014999999999999902e-01 6.468999999999999750e-02 8.863000000000000218e-04 1.527000000000000059e-02 6.547028033004581582e-02
3.063000000000000167e-01 6.422999999999999543e-02 9.539000000000000387e-04 1.546999999999999938e-02 6.564170050029775882e-02
3.110999999999999877e-01 6.451999999999999402e-02 9.724999999999999487e-04 1.567999999999999949e-02 6.577710018097389366e-02
3.159000000000000141e-01 6.393999999999999684e-02 9.936999999999999219e-04 1.589000000000000135e-02 6.588912784675134138e-02
3.206999999999999851e-01 6.490999999999999548e-02 9.997000000000000677e-04 1.609999999999999973e-02 6.596654081287012250e-02
3.254000000000000226e-01 6.686000000000000276e-02 1.128000000000000096e-03 1.631000000000000158e-02 6.600832357707374365e-02
3.301999999999999935e-01 6.758999999999999730e-02 1.100000000000000066e-03 1.651000000000000037e-02 6.601796006785982940e-02
3.348999999999999755e-01 6.401999999999999358e-02 9.962000000000000369e-04 1.671999999999999875e-02 6.599774371125825823e-02
3.397000000000000020e-01 6.547999999999999654e-02 1.118999999999999986e-03 1.693000000000000060e-02 6.595057264386151863e-02
3.443999999999999839e-01 6.543999999999999817e-02 1.188999999999999953e-03 1.712999999999999939e-02 6.588000389845673210e-02
3.489999999999999769e-01 6.560000000000000553e-02 1.123999999999999999e-03 1.734000000000000125e-02 6.579366387023433127e-02
3.537000000000000144e-01 6.481000000000000649e-02 1.115000000000000106e-03 1.754000000000000004e-02 6.569200169964320435e-02
3.583999999999999964e-01 6.464999999999999913e-02 1.191000000000000001e-03 1.774999999999999842e-02 6.557788971042234627e-02
3.629999999999999893e-01 6.368999999999999662e-02 1.144000000000000052e-03 1.795000000000000068e-02 6.545535885872857951e-02
3.675999999999999823e-01 6.395000000000000684e-02 1.137999999999999906e-03 1.814999999999999947e-02 6.532704182016720040e-02
3.721999999999999753e-01 6.676999999999999602e-02 1.203000000000000076e-03 1.836000000000000132e-02 6.519819743619127694e-02
3.768000000000000238e-01 6.226000000000000284e-02 1.118999999999999986e-03 1.856000000000000011e-02 6.506869788494012985e-02
3.814000000000000168e-01 6.389000000000000234e-02 1.208000000000000089e-03 1.875999999999999890e-02 6.494522157947012209e-02
3.859000000000000208e-01 6.324000000000000454e-02 1.157999999999999958e-03 1.897000000000000075e-02 6.482451969314828588e-02
3.905000000000000138e-01 6.507000000000000284e-02 1.268000000000000030e-03 1.916999999999999954e-02 6.470699347747091434e-02
3.950000000000000178e-01 6.322999999999999454e-02 1.237999999999999951e-03 1.936999999999999833e-02 6.459899969398383290e-02
3.995000000000000218e-01 6.275999999999999635e-02 1.281999999999999936e-03 1.957000000000000059e-02 6.449845713285511095e-02
