Chisq frac_deut l_lipid sigma background0 scale0 sld_solvent0 vf0 background1 scale1 sld_solvent1 background2 scale2 sld_solvent2 
-2574.9295098201883 0.9180788029817092 9.20885033114895 2.9596118949616255 0.06529559005157429 11.28310487984201 6.208032974984692 0.029573181032807767 0.6574795018493542 9.421887787181463 2.559402673021789 1.0656555570686534 6.211691285270103 -0.559503619933627 
-2073.771294090324 0.9419278711170654 9.663491869015177 2.98422938434438 0.06479203498464416 9.992337225521165 6.355931888358912 0.025365393153238457 0.6723540785455208 7.430242544620306 2.2899199853837287 1.0782923513749556 6.564444988537467 -0.5416675334056946 
-1729.121517903789 0.9475738590148132 10.1637019077977 2.8405925480344 0.06575544905198104 12.753995396082107 6.381992371507238 0.021928436374217285 0.6819928136617475 7.367799030731033 2.201148548622509 1.082934204175705 6.322152371155817 -0.5556608423342376 
-1462.4158623140886 0.8438784823550624 10.514363664669748 2.0305285925283956 0.06443181218074748 5.527818018167842 6.264904916077128 0.024679449985948003 0.6724728543848494 5.418194758219367 1.4402127771715358 1.090713205308289 6.8169035734835 -0.5559098850126166 
-1993.4422609367618 0.8035293296957362 10.80263663028409 2.4695073274073045 0.0659033771101809 4.616007652805271 6.233505812861849 0.021448990468782177 0.6756606461789912 6.669244242739714 1.385998474783097 1.094825919694285 7.987096127260267 -0.5481512557137536 
-1486.7087033576024 0.877287439188462 11.774508983576682 2.6654233224386026 0.06627472127194185 8.569808547894286 6.351578553829 0.01634166082008759 0.6784437200018925 8.663099498786217 2.009244384218134 1.098618142599904 8.034354860011302 -0.5436838522334698 
-2013.477333695105 0.9411547403750467 11.378929234254002 2.0374206334615095 0.0640350117168664 11.190405098576964 6.379698712023381 0.017651005857310567 0.6703660892336959 8.28731150276013 2.413302607637004 1.09539814249701 7.135935181022018 -0.5401107471964012 
-2839.750661563156 0.7791505692906013 10.151698317681433 2.9853207232735595 0.06636825766866052 1.8285748720897366 6.286270341068155 0.0474771996805191 0.6693392137579118 4.727694616424023 1.7483620947575707 1.0895621490017442 4.482299602511851 -0.5401570250587949 
-1588.563691685199 0.914867718899108 11.479084793158579 2.932303408258195 0.06627558116018868 6.696365120223271 6.378447394034648 0.026738242674752624 0.6800261587295726 4.074070044004054 1.7250953850084538 1.1244394779778162 4.761443115437054 -0.5434588362518784 
-1216.7476957291237 0.8989767150481486 11.244746505474073 2.9039385304122165 0.06345589932595017 5.065921645274911 6.271126071009318 0.03744099230457994 0.6665924135977609 5.742808033884305 2.5620886648324017 1.0938930856373075 3.7008866923925994 -0.5429354414411743 
-1215.0995855072679 0.8939591445617798 10.706511429551764 2.8209482466990785 0.06707702336310165 8.755002500985876 6.357985444724873 0.017809266410517405 0.6683054743737326 9.350877588984385 2.0551184664041284 1.0867628859580287 8.281630623094717 -0.5553602852845698 
-3038.6160240156487 0.9328443785449496 10.19561131623098 2.974232001612818 0.06028491919703452 6.539122521346981 6.252277002733851 0.05610190252032362 0.6560044956764078 4.609461919134869 2.7601474906293744 1.0979249221806375 2.574054957866722 -0.5587889876926599 
-1074.2347428378457 0.9250756021520373 9.984735837384408 2.03589642837655 0.062405359009336046 9.708906778809542 6.341738910131446 0.02439615182129096 0.6729613037319235 5.2701385968561665 1.6551135142870002 1.0758116884541198 6.488667732310124 -0.5425683516661508 
-3537.4138398491564 0.7861277769696463 9.870249426222612 2.9443200289500027 0.06933395709083323 2.4975743380918853 6.318095918418532 0.03667220323607773 0.6751773375819412 5.656798902551557 1.6242157153092487 1.0917905710095903 6.105618490139127 -0.5413624954509374 
-2342.2422732162645 0.8767871131875826 9.863789298956025 2.9887961739115676 0.06615999351376445 5.275148561999908 6.386759647988071 0.03018110396748797 0.6701539998782599 6.10696706702993 1.990939012455861 1.0774998418981705 6.126085355493348 -0.5412408067001488 
-2873.745658774471 0.7442989412559022 10.851262192368061 2.4395945683892304 0.06469704640315069 1.5387318373945589 6.283451474114444 0.042729378873569646 0.6685330233687611 6.617557961215786 2.0184502590584055 1.1013773260019413 4.465684898260617 -0.5511231962254689 
-5110.9532290890365 0.7987522310176721 8.818345604938362 2.873840249830594 0.0680918020511572 2.152506491340958 6.243370009647111 0.06524505471484288 0.675024284980729 3.590205507053345 1.6540564348871458 1.0819908037907795 3.8769166334751732 -0.5481744737368875 
-1984.0106866232984 0.8201346011924316 10.59973994670371 2.590311169972573 0.06686620509804057 6.0313616383552935 6.214370348564148 0.01944118500760936 0.6855650619939497 6.721103383412165 1.3108947221491067 1.091231695424775 9.093787849288535 -0.5488573019832684 
-1216.7476957291237 0.8989767150481486 11.244746505474073 2.9039385304122165 0.06345589932595017 5.065921645274911 6.271126071009318 0.03744099230457994 0.6665924135977609 5.742808033884305 2.5620886648324017 1.0938930856373075 3.7008866923925994 -0.5429354414411743 
-663.4581746060724 0.9100565296002306 10.759857015338078 2.879752196548283 0.0632308770003581 10.700235107286181 6.386225067725691 0.017227552146953453 0.6736383007423216 8.236154229045239 1.9639146568625179 1.0907455178974907 8.331903464160558 -0.5422720647560744 
-853.4287776234021 0.9011743686435153 10.86614640055341 2.0463636358398025 0.06332333823162123 3.661649495059477 6.305812628903732 0.05018076689310905 0.6792685299788485 1.7794557463348721 1.126358549104231 1.0858414310534974 2.7945550436055235 -0.555985781606092 
-1654.026914613064 0.8825316772068563 9.926656517116589 2.2694866051206954 0.06723211759354242 8.252531934071145 6.3423500616236534 0.02026117597909856 0.668760128388603 7.986916460718507 1.7765423280922914 1.0866205418816521 8.61038873834585 -0.5418315646871348 
-3537.4138398491564 0.7861277769696463 9.870249426222612 2.9443200289500027 0.06933395709083323 2.4975743380918853 6.318095918418532 0.03667220323607773 0.6751773375819412 5.656798902551557 1.6242157153092487 1.0917905710095903 6.105618490139127 -0.5413624954509374 
-4772.357308860426 0.8861366664324448 9.200369443062774 2.5986520845380334 0.07397707028106225 3.306317273671867 6.301559801764567 0.06294758529808553 0.674022738957736 2.218562828976669 1.262350523270271 1.0800128581644826 3.2526144922885565 -0.5413155234458928 
-1969.061147272737 0.9098330344964023 9.985438648322841 2.9110055813494355 0.0635479173120852 8.306725858605423 6.225480458531079 0.030919655117665444 0.6719187673907264 6.437987096351943 2.2997450581528325 1.099336179378043 5.540415013435973 -0.5405994722968099 
-1333.6580830988687 0.8629282488532206 11.023564810390074 2.619518658829299 0.06777613581013762 5.88227476632947 6.364182807956818 0.02174244459967116 0.6686141249068583 9.287392741519911 2.3015921408202065 1.1104851506222202 6.866899385032647 -0.5475746141069975 
-903.8843450999416 0.9605635899918886 10.310206077051289 2.5039646170265395 0.06228088144303033 14.157178321690447 6.377699529335264 0.021979460347729265 0.6730207363347717 6.430912132816491 2.1075960513715595 1.0881081924901752 6.141806768441383 -0.5574150438201211 
-3611.8094290415497 0.7235821414273597 10.18144892383852 2.9198515317265707 0.06674395191600974 0.9238664623855644 6.218602552500678 0.084296291909615 0.6685374370926633 4.990737034317649 2.175426292847731 1.105126049118484 2.7639827423540098 -0.5402761598115774 
-2100.8952809929947 0.8942159425891202 9.678150950040335 2.8106990631432542 0.06429522923693937 6.609138937142457 6.270853326078003 0.033829764908895214 0.6666459394150916 8.424048549160155 2.5677402657573145 1.0966661616497304 5.208041737358993 -0.5530336383880063 
-6686.143701432831 0.7026202249987532 8.861345844060702 2.9677549107656787 0.06908045380123573 1.4449339812966489 6.350428900375015 0.04659922959601432 0.6746318100542709 8.533770919801302 1.6717239821701835 1.054809554613134 6.634275098964262 -0.5566312990845731 
-955.9532488800014 0.9300800754676692 9.937284787109032 2.8964143545220797 0.06470505643580286 7.37808058340569 6.385976584034137 0.03278124322270731 0.6693629315153745 6.0656704549397515 2.3674999811760182 1.086022092505509 4.839372247118955 -0.5403386099792624 
-2368.6273691335227 0.8457699004485422 9.845569009531951 2.615324302279139 0.06356871595617125 5.927023114626324 6.351438982519636 0.02235599740445562 0.6708074225043243 5.930045657273063 1.2177436831774144 1.0794797967739462 8.525546952770132 -0.5402829115135753 
-1729.121517903789 0.9475738590148132 10.1637019077977 2.8405925480344 0.06575544905198104 12.753995396082107 6.381992371507238 0.021928436374217285 0.6819928136617475 7.367799030731033 2.201148548622509 1.082934204175705 6.322152371155817 -0.5556608423342376 
-6259.319327424187 0.7267149151949843 8.919910284603622 2.926051271017653 0.06627868627373773 0.9693585343803196 6.2347830623499325 0.09269901351275475 0.6561501780124576 7.2652850022781115 2.3919561939039853 1.0748753279492937 3.160994086500875 -0.5480604769199001 
-7555.24332592474 0.7359033461298667 8.312442562720378 2.9650009552237577 0.06467664970859716 2.04726836155808 6.227836478736639 0.04778908329164718 0.6681528344433496 9.0340430235685 1.8419398838690366 1.0587462471705502 7.176986032487508 -0.5415209742300726 
-2436.551559488016 0.8109206050532729 11.657155115748257 2.135919081322187 0.06859115029135174 5.0306773365394495 6.378983121737127 0.01568040518805587 0.6834337543178814 7.089039403492459 1.3078906762547378 1.0999339930698098 9.394729729383887 -0.5559510907678548 
-3323.46641754958 0.8273736693399061 11.107361901396688 2.1924626514344787 0.06640501195575227 1.3146780388337793 6.398265578471453 0.061735243997113685 0.6663558587544782 2.48038913251413 1.668427703480905 1.0748419399756808 2.62940726455588 -0.5517883289575536 
-2041.6252663102775 0.9048280124067161 10.601956832531815 2.9957332988574046 0.07165014147689586 2.256242221023608 6.264792341361845 0.09265230442058851 0.680132117643122 1.6541898416110807 2.063526985048153 1.0893846697929477 1.6332144836404139 -0.5516438028941446 
-3162.2825351010447 0.7316011613098359 10.652265088260236 2.6126999986848682 0.06847692067152254 1.6747924305194264 6.351819511891222 0.03184681937870888 0.6748945271181586 8.447074993994798 1.8476567600816483 1.093798067213998 6.611165025660181 -0.5415503070706935 
-991.5215425080794 0.9392664417261828 10.40038836507005 2.7528031018590426 0.060091436846472196 14.18923314721895 6.264367173976961 0.02324149564902634 0.6768597289115654 5.926475155868393 2.020043731402029 1.0853571677273426 6.093088808681561 -0.5487647430509498 
-1993.4422609367618 0.8035293296957362 10.80263663028409 2.4695073274073045 0.0659033771101809 4.616007652805271 6.233505812861849 0.021448990468782177 0.6756606461789912 6.669244242739714 1.385998474783097 1.094825919694285 7.987096127260267 -0.5481512557137536 
-1404.6110352679852 0.869889186137708 11.160600156426085 2.4353146489310182 0.0654965777829838 6.759245522479499 6.292719349996875 0.021590536410481528 0.6766750455621894 4.196152106231583 1.0589748275128414 1.1099492412530725 6.652875662065898 -0.5412339022965245 
-4772.357308860426 0.8861366664324448 9.200369443062774 2.5986520845380334 0.07397707028106225 3.306317273671867 6.301559801764567 0.06294758529808553 0.674022738957736 2.218562828976669 1.262350523270271 1.0800128581644826 3.2526144922885565 -0.5413155234458928 
-3323.46641754958 0.8273736693399061 11.107361901396688 2.1924626514344787 0.06640501195575227 1.3146780388337793 6.398265578471453 0.061735243997113685 0.6663558587544782 2.48038913251413 1.668427703480905 1.0748419399756808 2.62940726455588 -0.5517883289575536 
-3805.305985930255 0.8286470418217263 9.318829184690927 2.839815220914762 0.06671459895903738 1.9115898350640164 6.389664920328545 0.06286296147354292 0.6610773409631207 4.441214985001134 2.081865303073347 1.0862226968168078 3.295086376665251 -0.5577567499817011 
-6259.319327424187 0.7267149151949843 8.919910284603622 2.926051271017653 0.06627868627373773 0.9693585343803196 6.2347830623499325 0.09269901351275475 0.6561501780124576 7.2652850022781115 2.3919561939039853 1.0748753279492937 3.160994086500875 -0.5480604769199001 
-979.8006941879021 0.942223903636296 10.885883231541436 2.6604159633063014 0.061157307235865786 8.464883783673633 6.349584312711313 0.031292262685125145 0.665559864538245 5.67807910107973 2.474463360985236 1.1005490732775545 4.1114658767403665 -0.5517079144124282 
-1063.441673764106 0.9250756653960014 9.984749985097082 2.110932740585798 0.06240539406162007 9.70891190257272 6.341732860965078 0.024396182552012063 0.6729606370657784 5.270131500847607 1.6551172149860027 1.0758128049804507 6.488665315620429 -0.5425677374601936 
-593.5568090599018 0.9273715719662751 10.9303022774232 2.703194405780376 0.06640902851558313 11.662797723838969 6.397656915180274 0.016623535416583148 0.671849916855648 8.985435303721168 2.180233265421483 1.0905966680897377 8.03604518493587 -0.5470573799299248 
-592.9212306926612 0.9140868303215893 10.887679566585987 2.721842982904027 0.06506984901494275 12.25204890174658 6.393747348675142 0.015449912725371776 0.6728553339604172 8.366601746210614 1.8925526605820895 1.0896082433721215 8.85587743521694 -0.5534709424960057 
-1989.494007492286 0.8429480457784587 9.900724007586414 2.3382407748042415 0.06516048030475287 7.734145821665609 6.206239259689858 0.020481866108071227 0.6703163225619129 6.997435439407875 1.4000964709537516 1.0733834235620785 9.182900282438798 -0.5473492574458763 
-2302.1113042429397 0.8346048136593842 10.185794417783491 2.004635280282257 0.06650731366364973 5.6132633231587 6.296252780160936 0.02177201463066552 0.6796002106794518 5.3249627547098415 1.1061558339392943 1.0691327090680776 8.33572400851329 -0.5451862258666024 
-1870.6048011526914 0.8972592524408339 10.1496364159438 2.9396223932102936 0.06582879084554102 5.121791057260136 6.356159552947006 0.03879620005990533 0.6808279890894906 5.601797468859805 2.3157750828264057 1.0881970353921213 4.078211134715647 -0.5582453880020495 
-3059.4230093933647 0.7251649129637118 10.741568032816817 2.4767385083557274 0.06800510727836502 1.8133846061691827 6.321548402095939 0.0319983955539089 0.6780826895415012 5.760240878788667 1.3557315547875064 1.1064870614129445 6.588071481288519 -0.5414024246661314 
-2669.7272147198096 0.937114257833354 9.972289074160097 2.638548391972487 0.05945917659826314 13.641329320947571 6.211629204039082 0.026977080635059256 0.6564685784468032 4.131840141016049 1.4816806915420333 1.069802295799271 5.929611371527508 -0.541530926501566 
-1615.943150134642 0.9196396603821356 11.009002183338254 2.859298339109574 0.06677465298769535 9.136869262445897 6.387295567014279 0.019240508014981582 0.6845459141751594 5.414507795678868 1.5988041718833883 1.1064927273465563 7.217636891498467 -0.5433175401647452 
-2016.2304590901422 0.9482854221330356 10.017650686687082 2.98395231661405 0.0634941144627264 9.229941768995328 6.381668819376913 0.031607029167814236 0.650299454555382 6.594539918601943 2.502659551865003 1.0856689706106515 4.747675483720303 -0.5416951819888647 
-975.7517715223203 0.9417761333214408 10.507419519829055 2.8791424607282523 0.06247860488547635 9.461862017027979 6.325349468353455 0.02873109136863658 0.6710905499619616 6.663878241543694 2.528414979283763 1.080757536453634 5.009939950326469 -0.5406105640103074 
-4013.4382897719192 0.8671642600405403 9.214109290623094 2.5078987457025965 0.06525314412679036 3.846457094239967 6.317383985847864 0.04747678064253877 0.6667666179922114 4.130555661648213 1.707704384093072 1.0592267413815697 4.1044744742220525 -0.5516168881917689 
-955.9588626478777 0.9017595617929607 10.39745232750306 2.5543514904304354 0.06103638322449789 5.897516665307731 6.260851722681307 0.03718736602335074 0.6693106257399704 4.089945106415966 1.9207342237807559 1.0948689157140645 4.080328007407469 -0.5454585860778104 
-3771.7130770652207 0.7984650068624415 9.123402205733413 2.8041719588738836 0.06682861414422295 3.817471575681064 6.2542699005576265 0.033869325098110914 0.6685939074469546 6.604459075610842 1.560486051263472 1.0809925220083982 7.0137048433330955 -0.5460355509613929 
-1989.494007492286 0.8429480457784587 9.900724007586414 2.3382407748042415 0.06516048030475287 7.734145821665609 6.206239259689858 0.020481866108071227 0.6703163225619129 6.997435439407875 1.4000964709537516 1.0733834235620785 9.182900282438798 -0.5473492574458763 
-1599.9603846822235 0.909724551195408 11.295139104454314 2.4252387377637867 0.06214629398481442 5.852921422311393 6.219510952925428 0.04069505761881039 0.6771708041480776 2.91234203898993 1.8203905073843685 1.0913126404287958 3.3586971958892966 -0.5486614805576592 
-903.8843450999416 0.9605635899918886 10.310206077051289 2.5039646170265395 0.06228088144303033 14.157178321690447 6.377699529335264 0.021979460347729265 0.6730207363347717 6.430912132816491 2.1075960513715595 1.0881081924901752 6.141806768441383 -0.5574150438201211 
-3059.4230093933647 0.7251649129637118 10.741568032816817 2.4767385083557274 0.06800510727836502 1.8133846061691827 6.321548402095939 0.0319983955539089 0.6780826895415012 5.760240878788667 1.3557315547875064 1.1064870614129445 6.588071481288519 -0.5414024246661314 
-1309.4706072937545 0.941928040467274 9.663501958022222 2.9842320483476543 0.06442603205223796 12.102990192667754 6.345436143192103 0.025365378823196838 0.6723537652438005 7.4302451080019045 2.2899203996187545 1.0782909386005128 6.564444466923917 -0.5416675119793778 
-792.4472502026124 0.9077282511021932 11.409352955926062 2.201518625489411 0.06538763243560194 9.184787601872607 6.242328306926529 0.022263914945537675 0.674805815255216 6.897532328331992 2.256566579189337 1.1103807225942972 5.697882275387737 -0.554901932120187 
-955.9588626478777 0.9017595617929607 10.39745232750306 2.5543514904304354 0.06103638322449789 5.897516665307731 6.260851722681307 0.03718736602335074 0.6693106257399704 4.089945106415966 1.9207342237807559 1.0948689157140645 4.080328007407469 -0.5454585860778104 
-869.7723771105082 0.9556422635643754 10.493283039301696 2.479520482597886 0.06244941103816322 13.998928129282454 6.378691824053573 0.020545336947428428 0.6771070523397 5.0739728628253635 1.562717411769018 1.0959457301966775 6.448988149649568 -0.5547157958670866 
-5150.566862448491 0.8143045757224555 9.204388483763909 2.9781105912480155 0.06584385969592198 2.431396607233662 6.230077904746345 0.05595896402090801 0.6522787932118231 8.54763461439679 2.6122117048640034 1.0804094533987398 4.199793104577989 -0.5402788646673354 
-864.9180348630077 0.9406666330028643 9.887920002227437 2.904590806563771 0.061944993805226174 6.71313062724415 6.241484983750046 0.053472341741023714 0.6663802518126357 2.589463560954802 1.829980433832563 1.088225274487276 2.902859665947781 -0.5463971943580982 
-3830.603100745127 0.7923231520457386 10.117866241127958 2.9203324017822267 0.06607621300284733 1.5491713959909603 6.227952260962735 0.06583007546956722 0.6671490721286825 6.883356695747898 2.663438142243633 1.1006976418550862 2.9585853118899545 -0.5450742396257826 
-3903.682610991153 0.7192324560290593 9.669745931320914 2.817426002099951 0.0696799824754416 2.642329481156061 6.202922461112205 0.027425066169940646 0.6754498255981026 9.687894901175817 1.5214511594432094 1.0933848990274417 9.099642163849735 -0.5565788328966285 
-949.9956439654661 0.9217478350001772 10.770338508885882 2.3433900523478965 0.06420479052380207 9.104561190004272 6.3674736141108665 0.02272947183410897 0.6729730961209626 7.811089856379915 2.32343124192435 1.0915967311523265 5.86533322453231 -0.5528199126140273 
-1175.0197410727933 0.8989774440444259 11.244758486205233 2.903934039542726 0.06585959944461643 5.065918516029673 6.271122384795105 0.03744101135734819 0.6665921960173685 5.742817107900142 2.562089567621489 1.0938924233158613 3.700886183101678 -0.5429354732854853 
-2873.745658774471 0.7442989412559022 10.851262192368061 2.4395945683892304 0.06469704640315069 1.5387318373945589 6.283451474114444 0.042729378873569646 0.6685330233687611 6.617557961215786 2.0184502590584055 1.1013773260019413 4.465684898260617 -0.5511231962254689 
-2016.2304590901422 0.9482854221330356 10.017650686687082 2.98395231661405 0.0634941144627264 9.229941768995328 6.381668819376913 0.031607029167814236 0.650299454555382 6.594539918601943 2.502659551865003 1.0856689706106515 4.747675483720303 -0.5416951819888647 
-5925.616645846692 0.8428386999659739 8.98453481610839 2.9387615556746387 0.06227814892268376 6.042335142103975 6.27287188484737 0.03451783226398094 0.6722458146683273 6.03577731183266 1.7119566476384922 1.0968723008779584 6.609120743571466 -0.5401632119998347 
-1243.3638623071206 0.9018174928605289 11.763109005537661 2.1362555344001875 0.06606191299953694 12.8571516868533 6.348190958069327 0.012190976941364801 0.6750304675570037 8.946278438237758 1.760521439073147 1.1004374240802455 9.78505774274217 -0.5591369518063268 
-903.8843450999416 0.9605635899918886 10.310206077051289 2.5039646170265395 0.06228088144303033 14.157178321690447 6.377699529335264 0.021979460347729265 0.6730207363347717 6.430912132816491 2.1075960513715595 1.0881081924901752 6.141806768441383 -0.5574150438201211 
-2526.1441957391266 0.9100699063428606 9.200721587211417 2.6579921572664253 0.06424949476417331 9.39750944462985 6.383331746330596 0.023552105624550665 0.6692958621209705 5.3966496880046035 1.2225336756595493 1.0766853679538435 8.208365022121244 -0.5426060361623022 
-4871.080959183248 0.7754832584032171 9.441978248639979 2.9701737468406058 0.06547106308475241 1.8951588116083593 6.221612626014729 0.05877287892895289 0.6768556452173133 6.555615819081228 2.191586364767819 1.0967927388267298 3.818862717702598 -0.5541163324647109 
-2016.2304590901422 0.9482854221330356 10.017650686687082 2.98395231661405 0.0634941144627264 9.229941768995328 6.381668819376913 0.031607029167814236 0.650299454555382 6.594539918601943 2.502659551865003 1.0856689706106515 4.747675483720303 -0.5416951819888647 
-1969.061147272737 0.9098330344964023 9.985438648322841 2.9110055813494355 0.0635479173120852 8.306725858605423 6.225480458531079 0.030919655117665444 0.6719187673907264 6.437987096351943 2.2997450581528325 1.099336179378043 5.540415013435973 -0.5405994722968099 
-3038.6160240156487 0.9328443785449496 10.19561131623098 2.974232001612818 0.06028491919703452 6.539122521346981 6.252277002733851 0.05610190252032362 0.6560044956764078 4.609461919134869 2.7601474906293744 1.0979249221806375 2.574054957866722 -0.5587889876926599 
-5774.349226468168 0.8414484343681458 8.968758545032774 2.925028702368541 0.0648562650067186 1.8057792332745022 6.251032817023149 0.0967342797507597 0.6594494309307003 5.6367561502011645 2.83183731750846 1.0694467462225616 2.3236558450864115 -0.5543074739249881 
-1976.000484272452 0.8575257037828694 10.661457147924237 2.545823263999514 0.07096651863895057 10.523350893404604 6.201603457502852 0.015350567551263645 0.6757714944811326 9.456696100238686 1.6629903561350217 1.08769540814043 9.9904762076306 -0.5581514351313063 
-663.9506312982398 0.9101917062631728 10.75983391937199 2.879746395203702 0.06323086999134116 10.700243484199136 6.386225581585896 0.01722755132243649 0.6736381572850018 8.2361444515756 1.9639117304359868 1.090746477989212 8.33191006199353 -0.5422722905191385 
-4871.080959183248 0.7754832584032171 9.441978248639979 2.9701737468406058 0.06547106308475241 1.8951588116083593 6.221612626014729 0.05877287892895289 0.6768556452173133 6.555615819081228 2.191586364767819 1.0967927388267298 3.818862717702598 -0.5541163324647109 
-2184.8784222642826 0.877459027892948 11.973079288267824 2.032869533636097 0.0651659229347557 2.005470472139373 6.374069402455518 0.05877843037296647 0.6850521862840763 1.3673782089150228 1.136243185171957 1.113270940356541 2.0688037670709525 -0.5530495828644398 
-1638.2380807694508 0.9165706966116985 10.51648141895602 2.1661906267652777 0.06143786113974339 5.362528402975333 6.245702555787412 0.04273820915222815 0.661853971848744 4.093224402142485 2.197359494770741 1.1002187872606033 3.326708832806962 -0.5540391919429383 
-3042.792319848186 0.8273724562297521 10.88119880910403 2.1924619122036395 0.06640498594392226 1.3146798364198182 6.398260746975185 0.06173525743400189 0.6663556837863284 2.48038774406691 1.6684272013916273 1.0748406340391492 2.6294074451001954 -0.5529244125600224 
-592.9212306926612 0.9140868303215893 10.887679566585987 2.721842982904027 0.06506984901494275 12.25204890174658 6.393747348675142 0.015449912725371776 0.6728553339604172 8.366601746210614 1.8925526605820895 1.0896082433721215 8.85587743521694 -0.5534709424960057 
-2633.464112986492 0.9594643659449378 9.740756296419036 2.9115109900050524 0.06063436037614388 5.521010551836996 6.202414329166865 0.09281094413988647 0.6760798418830195 1.3484303598393304 1.7854612423651959 1.093704816283173 1.7070203054811273 -0.5401204312552664 
-1993.4422609367618 0.8035293296957362 10.80263663028409 2.4695073274073045 0.0659033771101809 4.616007652805271 6.233505812861849 0.021448990468782177 0.6756606461789912 6.669244242739714 1.385998474783097 1.094825919694285 7.987096127260267 -0.5481512557137536 
-3805.305985930255 0.8286470418217263 9.318829184690927 2.839815220914762 0.06671459895903738 1.9115898350640164 6.389664920328545 0.06286296147354292 0.6610773409631207 4.441214985001134 2.081865303073347 1.0862226968168078 3.295086376665251 -0.5577567499817011 
-1599.9603846822235 0.909724551195408 11.295139104454314 2.4252387377637867 0.06214629398481442 5.852921422311393 6.219510952925428 0.04069505761881039 0.6771708041480776 2.91234203898993 1.8203905073843685 1.0913126404287958 3.3586971958892966 -0.5486614805576592 
-903.8843450999416 0.9605635899918886 10.310206077051289 2.5039646170265395 0.06228088144303033 14.157178321690447 6.377699529335264 0.021979460347729265 0.6730207363347717 6.430912132816491 2.1075960513715595 1.0881081924901752 6.141806768441383 -0.5574150438201211 
-3537.4138398491564 0.7861277769696463 9.870249426222612 2.9443200289500027 0.06933395709083323 2.4975743380918853 6.318095918418532 0.03667220323607773 0.6751773375819412 5.656798902551557 1.6242157153092487 1.0917905710095903 6.105618490139127 -0.5413624954509374 
-2106.9706178911088 0.8983649866488246 9.657735819119805 2.7178918331810835 0.06576983762431439 10.251622991203721 6.356973130148588 0.01984643004422184 0.6718364990505231 6.114224501751842 1.2380733350415802 1.0757146202918582 9.246694226740104 -0.5458680872545268 
-4013.4382897719192 0.8671642600405403 9.214109290623094 2.5078987457025965 0.06525314412679036 3.846457094239967 6.317383985847864 0.04747678064253877 0.6667666179922114 4.130555661648213 1.707704384093072 1.0592267413815697 4.1044744742220525 -0.5516168881917689 
-911.5746363439328 0.8994684691261493 11.286395797346628 2.0760899120341874 0.06308109242543046 10.557377764257183 6.212053673530418 0.019888278665463832 0.6707500285718035 7.960761021806152 2.155091000090681 1.0905660901461993 6.68731091616734 -0.5566387109656308 
-1215.8402762984074 0.9018176044910804 11.76309754849499 2.136255833893729 0.0660620109772988 12.857159450772041 6.348198539720442 0.012190965545371255 0.6778526663297113 8.946264343062476 1.7605236400850404 1.1004381451582324 9.785063503794946 -0.5591369753588548 
-5732.729582028011 0.8370567239191937 9.044663176281919 2.925853009455377 0.06501573921915327 1.7738573288649693 6.24994837251694 0.0957146197678099 0.6595156660607404 5.746138855591053 2.8232702201682898 1.070047938890874 2.340155935681126 -0.55426326445038 
-3611.8094290415497 0.7235821414273597 10.18144892383852 2.9198515317265707 0.06674395191600974 0.9238664623855644 6.218602552500678 0.084296291909615 0.6685374370926633 4.990737034317649 2.175426292847731 1.105126049118484 2.7639827423540098 -0.5402761598115774 
-2526.1441957391266 0.9100699063428606 9.200721587211417 2.6579921572664253 0.06424949476417331 9.39750944462985 6.383331746330596 0.023552105624550665 0.6692958621209705 5.3966496880046035 1.2225336756595493 1.0766853679538435 8.208365022121244 -0.5426060361623022 
-1576.752974469759 0.8825319213598432 9.9266688144382 2.6877634505980224 0.06723210081281128 8.25254320848117 6.342351074400081 0.020261168822809074 0.6770501510952718 7.986916227891177 1.7765436604428022 1.0866193691377184 8.610391827689652 -0.5418317706035415 
-2524.513428984994 0.9180576165861601 9.96718178788736 2.7445677859942235 0.06499700801429188 8.231687812092057 6.377796937174637 0.024478923564355395 0.6659520565132959 3.7962514662099855 1.1249667231108864 1.090282959863067 6.400435432567298 -0.5592490480477801 
-988.2500358798402 0.9432622154227247 9.821225128255588 2.324875027220571 0.06125123283400156 11.01295263071754 6.337590776421396 0.027927611721032097 0.6730078894740364 3.5707215619131145 1.2288557379716094 1.0812800602803854 5.4656393328479105 -0.5572342171929318 
-1333.6580830988687 0.8629282488532206 11.023564810390074 2.619518658829299 0.06777613581013762 5.88227476632947 6.364182807956818 0.02174244459967116 0.6686141249068583 9.287392741519911 2.3015921408202065 1.1104851506222202 6.866899385032647 -0.5475746141069975 
-2194.3780232561003 0.9075482316770429 9.365461683383007 2.991166499103123 0.06676943998784927 11.2700834752846 6.226880736193232 0.02448910433989415 0.6726752934698541 6.800160136244876 1.8593613318060975 1.0684264132320893 7.734318301354213 -0.5422909052052904 
-1166.9469791649706 0.8985834147305358 10.397939069983517 2.922044341980546 0.06609146466312225 6.470100095036539 6.306820478320751 0.02881613784093303 0.6782598192633791 7.280373216434591 2.372713613838723 1.0987509559682278 5.24527268644528 -0.5525170491479143 
-1866.602983802386 0.8972584121042698 10.149632249107126 2.9396212710001546 0.06490414936308594 5.12179907749342 6.356174642187808 0.038796193794204646 0.6808277296745214 5.60180492736695 2.3157767839756516 1.0881974502547098 4.0782081651114925 -0.5582452633275897 
