# Q Iq dIq dQ fit
2.859000000000000083e-02 4.753999999999999559e+00 3.701999999999999735e-02 2.488999999999999893e-03 4.748365592983697425e+00
2.990999999999999909e-02 4.445999999999999730e+00 3.520000000000000212e-02 2.523000000000000069e-03 4.376697914725280469e+00
3.124000000000000041e-02 4.030999999999999694e+00 3.164999999999999758e-02 2.557999999999999944e-03 4.050069654994410406e+00
3.257000000000000173e-02 3.720000000000000195e+00 3.047000000000000056e-02 2.593999999999999952e-03 3.756458103102874091e+00
3.389999999999999958e-02 3.528000000000000025e+00 3.180999999999999800e-02 2.631000000000000092e-03 3.502842379374908610e+00
3.522999999999999743e-02 3.220000000000000195e+00 2.783000000000000057e-02 2.668999999999999932e-03 3.288644889455403231e+00
3.656000000000000222e-02 3.076000000000000068e+00 2.826000000000000040e-02 2.707999999999999904e-03 3.087463200273493413e+00
3.787999999999999701e-02 2.862000000000000099e+00 2.333000000000000004e-02 2.746999999999999876e-03 2.908605405660201537e+00
3.921000000000000180e-02 2.741999999999999993e+00 2.403999999999999887e-02 2.788000000000000114e-03 2.746665099444324021e+00
4.053999999999999965e-02 2.613999999999999879e+00 2.425000000000000072e-02 2.830000000000000050e-03 2.600598573597336483e+00
4.186999999999999750e-02 2.484999999999999876e+00 2.273999999999999980e-02 2.871999999999999987e-03 2.468800659877143033e+00
4.320000000000000229e-02 2.346000000000000085e+00 2.142000000000000154e-02 2.915000000000000056e-03 2.348388988585488502e+00
4.451999999999999708e-02 2.241999999999999993e+00 1.992000000000000021e-02 2.958000000000000126e-03 2.239856658616832696e+00
4.585000000000000187e-02 2.158999999999999808e+00 2.077999999999999986e-02 3.001999999999999894e-03 2.139965687790364779e+00
4.717999999999999972e-02 2.100000000000000089e+00 2.032000000000000126e-02 3.046999999999999795e-03 2.048209889506323211e+00
4.850000000000000144e-02 1.997999999999999998e+00 1.910999999999999852e-02 3.092999999999999829e-03 1.965175380140645522e+00
4.982999999999999929e-02 1.897000000000000020e+00 1.683000000000000121e-02 3.138999999999999863e-03 1.887051652117220701e+00
5.049000000000000016e-02 1.834000000000000075e+00 1.544000000000000060e-02 6.380000000000000254e-03 1.900179188880858572e+00
5.115999999999999714e-02 1.824000000000000066e+00 1.765999999999999862e-02 3.184999999999999897e-03 1.819911883707123312e+00
5.247999999999999887e-02 1.772999999999999909e+00 1.717000000000000123e-02 3.233000000000000197e-03 1.754415942178247256e+00
5.380999999999999672e-02 1.709999999999999964e+00 1.685999999999999999e-02 3.279999999999999930e-03 1.693431694497062878e+00
5.514000000000000151e-02 1.653000000000000025e+00 1.711000000000000021e-02 3.327999999999999795e-03 1.636862672892758441e+00
5.580000000000000238e-02 1.616999999999999993e+00 1.293000000000000052e-02 6.472000000000000322e-03 1.639450914780568258e+00
5.646000000000000324e-02 1.614999999999999991e+00 1.566999999999999990e-02 3.376999999999999794e-03 1.584500190923784135e+00
5.779000000000000109e-02 1.552999999999999936e+00 1.566000000000000031e-02 3.425999999999999792e-03 1.535689347387706238e+00
5.911000000000000282e-02 1.542000000000000037e+00 1.536000000000000039e-02 3.474999999999999790e-03 1.490950661785817033e+00
6.044000000000000067e-02 1.447999999999999954e+00 1.490999999999999964e-02 3.524999999999999922e-03 1.447696494560246849e+00
6.110000000000000153e-02 1.425000000000000044e+00 1.106999999999999998e-02 6.572999999999999850e-03 1.448158578119837170e+00
6.176000000000000240e-02 1.423000000000000043e+00 1.493000000000000056e-02 3.575000000000000053e-03 1.407626780135361244e+00
6.308999999999999331e-02 1.417000000000000037e+00 1.544000000000000060e-02 3.625999999999999883e-03 1.370263591108242585e+00
6.440999999999999504e-02 1.356999999999999984e+00 1.372999999999999915e-02 3.677000000000000147e-03 1.336092296152124437e+00
6.572999999999999676e-02 1.316000000000000059e+00 1.332999999999999984e-02 3.727999999999999977e-03 1.304406049764288200e+00
6.640000000000000069e-02 1.296999999999999931e+00 8.613000000000000864e-03 6.681999999999999572e-03 1.304783721292267940e+00
6.705999999999999461e-02 1.298999999999999932e+00 1.230999999999999976e-02 3.778999999999999807e-03 1.273557008323802808e+00
6.837999999999999634e-02 1.276000000000000023e+00 1.391000000000000049e-02 3.831000000000000204e-03 1.245005421166063275e+00
6.970999999999999419e-02 1.254999999999999893e+00 1.306000000000000043e-02 3.883000000000000167e-03 1.218428734172913641e+00
7.102999999999999592e-02 1.217000000000000082e+00 1.246000000000000059e-02 3.936000000000000262e-03 1.191676068157542900e+00
7.169000000000000372e-02 1.197000000000000064e+00 7.288000000000000207e-03 6.799000000000000356e-03 1.191968845423592382e+00
7.234999999999999765e-02 1.199999999999999956e+00 1.260999999999999968e-02 3.988000000000000225e-03 1.168255147858928034e+00
7.366999999999999937e-02 1.165999999999999925e+00 1.166000000000000023e-02 4.041000000000000321e-03 1.146117710206657092e+00
7.499999999999999722e-02 1.151000000000000023e+00 1.197999999999999933e-02 4.094999999999999682e-03 1.125482512337405705e+00
7.631999999999999895e-02 1.120999999999999996e+00 1.240999999999999916e-02 4.147999999999999778e-03 1.104364708546858642e+00
7.698000000000000675e-02 1.108999999999999986e+00 6.917999999999999670e-03 6.923000000000000334e-03 1.102696742774361471e+00
8.226999999999999591e-02 1.034000000000000030e+00 5.232999999999999804e-03 7.053000000000000241e-03 1.029738192645983430e+00
8.755000000000000282e-02 9.750999999999999668e-01 5.466999999999999638e-03 7.190000000000000210e-03 9.716897622119466948e-01
9.281999999999999973e-02 9.318999999999999506e-01 5.048000000000000403e-03 7.331999999999999976e-03 9.232146418874924709e-01
9.808999999999999664e-02 8.918000000000000371e-01 5.569000000000000165e-03 7.479999999999999670e-03 8.817564840723859376e-01
1.034000000000000058e-01 8.569999999999999840e-01 4.357999999999999895e-03 7.631999999999999895e-03 8.448672847624699722e-01
1.086000000000000021e-01 8.250999999999999446e-01 4.447999999999999697e-03 7.790000000000000049e-03 8.142175498243432452e-01
1.139000000000000012e-01 8.025999999999999801e-01 4.497000000000000129e-03 7.950999999999999734e-03 7.904396148397885291e-01
1.190999999999999975e-01 7.845999999999999641e-01 4.244999999999999642e-03 8.116999999999999216e-03 7.731117309517052671e-01
1.243999999999999967e-01 7.750000000000000222e-01 3.621000000000000087e-03 8.285999999999999963e-03 7.586213945865822872e-01
1.295999999999999930e-01 7.576000000000000512e-01 3.562000000000000062e-03 8.458999999999999506e-03 7.468199881830316356e-01
1.348000000000000032e-01 7.403999999999999471e-01 3.085000000000000069e-03 8.635000000000000314e-03 7.352529542162055121e-01
1.400000000000000133e-01 7.285000000000000364e-01 3.412000000000000102e-03 8.814000000000000654e-03 7.248175347874801222e-01
1.451999999999999957e-01 7.190999999999999615e-01 3.677999999999999846e-03 8.996000000000000524e-03 7.158728165040906255e-01
1.504000000000000059e-01 7.207999999999999963e-01 3.131000000000000102e-03 9.180000000000000659e-03 7.082546081889892209e-01
1.555999999999999883e-01 7.062000000000000499e-01 3.246999999999999886e-03 9.367000000000000326e-03 7.017855827463939100e-01
1.607999999999999985e-01 7.004000000000000226e-01 2.954000000000000029e-03 9.556000000000000258e-03 6.963094687577056074e-01
1.660000000000000087e-01 7.015000000000000124e-01 3.592999999999999840e-03 9.747000000000000455e-03 6.916943521711974574e-01
1.711999999999999911e-01 6.915000000000000036e-01 3.500000000000000073e-03 9.939999999999999183e-03 6.878253331753603206e-01
1.763000000000000123e-01 6.927999999999999714e-01 2.932999999999999843e-03 1.013000000000000012e-02 6.846528271486631567e-01
1.814999999999999947e-01 6.915000000000000036e-01 3.276999999999999965e-03 1.033000000000000064e-02 6.819607493227806128e-01
1.865999999999999881e-01 6.892000000000000348e-01 3.108999999999999785e-03 1.052999999999999943e-02 6.799725056374640308e-01
1.917000000000000093e-01 6.814999999999999947e-01 3.203999999999999817e-03 1.072999999999999995e-02 6.782262101688049105e-01
1.968000000000000027e-01 6.803000000000000158e-01 2.990000000000000036e-03 1.093000000000000048e-02 6.768398321655155758e-01
2.018999999999999961e-01 6.774000000000000021e-01 2.749999999999999840e-03 1.112999999999999927e-02 6.757624932069603574e-01
2.069999999999999896e-01 6.777999999999999581e-01 2.848999999999999970e-03 1.132999999999999979e-02 6.749374488094150859e-01
2.121000000000000107e-01 6.830000000000000515e-01 3.034999999999999937e-03 1.153000000000000032e-02 6.743098563606906293e-01
2.172000000000000042e-01 6.814999999999999947e-01 2.781000000000000052e-03 1.174000000000000044e-02 6.738344240577245348e-01
2.222999999999999976e-01 6.713999999999999968e-01 2.916999999999999888e-03 1.193999999999999923e-02 6.734863969695401575e-01
2.273000000000000020e-01 6.734999999999999876e-01 2.736999999999999850e-03 1.214999999999999934e-02 6.732523855700067728e-01
2.323000000000000065e-01 6.754000000000000004e-01 2.583999999999999925e-03 1.234999999999999987e-02 6.731300395822733540e-01
2.373999999999999999e-01 6.734999999999999876e-01 2.736000000000000151e-03 1.255999999999999998e-02 6.730673800780351268e-01
2.424000000000000044e-01 6.721000000000000307e-01 2.928000000000000047e-03 1.277000000000000010e-02 6.730714525876280163e-01
2.474000000000000088e-01 6.722000000000000197e-01 2.997999999999999797e-03 1.297000000000000063e-02 6.731220240275569422e-01
2.524000000000000132e-01 6.719000000000000528e-01 2.861999999999999961e-03 1.318000000000000074e-02 6.732083755825793991e-01
2.572999999999999732e-01 6.722000000000000197e-01 2.624000000000000030e-03 1.339000000000000086e-02 6.733136408592071964e-01
2.622999999999999776e-01 6.684999999999999831e-01 2.785999999999999848e-03 1.359999999999999924e-02 6.734304641288909599e-01
2.671999999999999931e-01 6.694999999999999840e-01 2.673000000000000029e-03 1.380999999999999936e-02 6.735471644402012403e-01
2.721999999999999975e-01 6.750000000000000444e-01 2.864999999999999925e-03 1.401999999999999948e-02 6.736570554356584584e-01
2.771000000000000130e-01 6.702000000000000179e-01 2.492999999999999990e-03 1.422000000000000000e-02 6.737614761428101229e-01
2.819999999999999729e-01 6.735999999999999766e-01 2.660000000000000038e-03 1.443000000000000012e-02 6.738559674976755121e-01
2.868999999999999884e-01 6.719000000000000528e-01 2.814999999999999794e-03 1.464000000000000024e-02 6.739379133614440409e-01
2.917000000000000148e-01 6.731000000000000316e-01 2.732000000000000053e-03 1.485000000000000035e-02 6.740049361686610840e-01
2.965999999999999748e-01 6.712000000000000188e-01 2.618000000000000101e-03 1.506000000000000047e-02 6.740593636503695585e-01
3.014999999999999902e-01 6.680000000000000382e-01 2.840000000000000076e-03 1.527000000000000059e-02 6.740991308297444862e-01
3.063000000000000167e-01 6.713000000000000078e-01 2.944000000000000002e-03 1.546999999999999938e-02 6.741233310684167090e-01
3.110999999999999877e-01 6.710000000000000409e-01 2.920999999999999985e-03 1.567999999999999949e-02 6.741295071024406838e-01
3.159000000000000141e-01 6.703999999999999959e-01 3.010999999999999788e-03 1.589000000000000135e-02 6.741227062781319779e-01
3.206999999999999851e-01 6.722000000000000197e-01 3.039000000000000035e-03 1.609999999999999973e-02 6.741019999572538390e-01
3.254000000000000226e-01 6.773000000000000131e-01 3.011999999999999920e-03 1.631000000000000158e-02 6.740692462249648909e-01
3.301999999999999935e-01 6.724999999999999867e-01 3.168999999999999942e-03 1.651000000000000037e-02 6.740253748664591926e-01
3.348999999999999755e-01 6.719000000000000528e-01 3.075000000000000042e-03 1.671999999999999875e-02 6.739743693624279386e-01
3.397000000000000020e-01 6.695999999999999730e-01 3.170000000000000075e-03 1.693000000000000060e-02 6.739164527998426912e-01
3.443999999999999839e-01 6.784000000000000030e-01 3.102999999999999856e-03 1.712999999999999939e-02 6.738548073171848340e-01
3.489999999999999769e-01 6.746999999999999664e-01 3.412999999999999801e-03 1.734000000000000125e-02 6.737948471608266043e-01
3.537000000000000144e-01 6.776999999999999691e-01 3.089999999999999865e-03 1.754000000000000004e-02 6.737306975587831204e-01
3.583999999999999964e-01 6.788999999999999480e-01 2.985999999999999939e-03 1.774999999999999842e-02 6.736659914273634975e-01
3.629999999999999893e-01 6.776999999999999691e-01 3.073000000000000211e-03 1.795000000000000068e-02 6.736019330109076497e-01
3.675999999999999823e-01 6.788999999999999480e-01 3.263999999999999974e-03 1.814999999999999947e-02 6.735386520131897425e-01
3.721999999999999753e-01 6.754000000000000004e-01 3.315999999999999937e-03 1.836000000000000132e-02 6.734783218322180076e-01
3.768000000000000238e-01 6.830000000000000515e-01 3.230999999999999931e-03 1.856000000000000011e-02 6.734196578734624739e-01
3.814000000000000168e-01 6.762000000000000233e-01 3.295000000000000186e-03 1.875999999999999890e-02 6.733655354646369551e-01
3.859000000000000208e-01 6.752000000000000224e-01 3.114000000000000015e-03 1.897000000000000075e-02 6.733128510970404212e-01
3.905000000000000138e-01 6.745999999999999774e-01 3.203000000000000118e-03 1.916999999999999954e-02 6.732619346137900251e-01
3.950000000000000178e-01 6.744999999999999885e-01 3.115999999999999846e-03 1.936999999999999833e-02 6.732151136723976137e-01
3.995000000000000218e-01 6.726999999999999647e-01 3.529000000000000019e-03 1.957000000000000059e-02 6.731711134811969588e-01
